entry_date,exit_date,side,size,entry_price,exit_price,pnl,pnl_pct,holding_bars,symbol,symbol_name,display_symbol
2023-08-31,2023-09-05,long,1497159.42,0.98,0.986,8099.93,0.5519,3,588000,科创50ETF,科创50ETF
2023-08-30,2023-09-07,long,876650.07,1.688,1.648,-35943.35,-2.4282,6,512010,医药ETF,医药ETF
2023-09-05,2023-09-07,long,1194781.14,1.23,1.203,-33131.16,-2.2538,2,512170,医疗ETF,医疗ETF
2023-09-07,2023-09-08,long,1488225.74,0.973,0.937,-54428.88,-3.7577,1,588000,科创50ETF,科创50ETF
2023-09-08,2023-09-18,long,2532790.79,0.557,0.558,1685.57,0.1194,6,512800,银行ETF,银行ETF
2023-09-07,2023-09-19,long,1483651.27,0.976,0.918,-86894.78,-5.999,8,512760,半导体ETF,半导体ETF
2023-09-18,2023-09-22,long,1153493.83,1.221,1.2,-25061.15,-1.7789,4,512170,医疗ETF,医疗ETF
2023-09-19,2023-09-25,long,830090.43,1.692,1.676,-14120.17,-1.005,4,512010,医药ETF,医药ETF
2023-09-22,2023-09-25,long,2475376.61,0.561,0.567,14014.59,1.0089,1,512800,银行ETF,银行ETF
2023-08-21,2023-09-25,long,333867.96,4.422,4.555,43505.3,2.9459,25,518880,黄金ETF,黄金ETF
2023-09-25,2023-09-26,long,1623291.5,0.86,0.858,-4083.23,-0.2924,1,512100,中证1000ETF,中证1000ETF
2023-09-25,2023-09-26,long,1517424.66,0.92,0.908,-19041.25,-1.3635,1,512760,半导体ETF,半导体ETF
2023-09-25,2023-09-27,long,1148996.45,1.215,1.227,12946.2,0.9271,2,512170,医疗ETF,医疗ETF
2023-09-26,2023-09-28,long,304243.21,4.58,4.463,-36421.84,-2.613,2,518880,黄金ETF,黄金ETF
2023-09-27,2023-10-18,long,2457354.06,0.565,0.565,-833.04,-0.06,9,512800,银行ETF,银行ETF
2023-09-28,2023-10-19,long,1102940.08,1.26,1.218,-47143.41,-3.3913,9,512170,医疗ETF,医疗ETF
2023-10-19,2023-10-20,long,2415129.47,0.564,0.55,-34618.95,-2.5408,1,512800,银行ETF,银行ETF
2023-09-26,2023-10-23,long,819667.01,1.7,1.624,-63112.06,-4.5279,13,512010,医药ETF,医药ETF
2023-10-20,2023-10-24,long,1111526.66,1.203,1.182,-24137.36,-1.8046,2,512170,医疗ETF,医疗ETF
2023-10-24,2023-10-25,long,800736.01,1.636,1.656,15223.91,1.1618,1,512010,医药ETF,医药ETF
2023-10-25,2023-10-27,long,1370377.67,0.958,0.939,-26817.06,-2.0421,2,512880,证券ETF,证券ETF
2023-10-23,2023-10-30,long,289052.16,4.57,4.635,17990.17,1.3615,5,518880,黄金ETF,黄金ETF
2023-10-18,2023-10-31,long,321399.24,4.299,4.245,-18179.37,-1.3153,9,510300,沪深300ETF,沪深300ETF
2023-10-31,2023-11-01,long,1092043.1,1.251,1.254,2455.46,0.1797,1,512170,医疗ETF,医疗ETF
2023-10-30,2023-11-03,long,784007.2,1.7,1.736,27416.1,2.0564,4,512010,医药ETF,医药ETF
2023-11-03,2023-11-07,long,292690.26,4.605,4.573,-10171.98,-0.7545,2,518880,黄金ETF,黄金ETF
2023-10-27,2023-11-13,long,1469513.97,0.896,0.982,125550.28,9.5325,11,512760,半导体ETF,半导体ETF
2023-11-13,2023-11-14,long,300109.05,4.523,4.55,7286.08,0.5366,1,518880,黄金ETF,黄金ETF
2023-11-01,2023-11-15,long,318179.87,4.28,4.28,-817.09,-0.06,10,510300,沪深300ETF,沪深300ETF
2023-11-07,2023-11-16,long,1402994.75,0.978,0.982,4787.02,0.3488,7,512880,证券ETF,证券ETF
2023-11-16,2023-11-17,long,778175.62,1.752,1.728,-19488.63,-1.429,1,512010,医药ETF,医药ETF
2023-11-17,2023-11-20,long,1379264.69,0.973,0.979,7467.89,0.5563,1,512880,证券ETF,证券ETF
2023-11-14,2023-11-22,long,1386081.74,0.976,0.954,-31296.34,-2.3127,6,512760,半导体ETF,半导体ETF
2023-11-20,2023-11-28,long,774478.44,1.744,1.72,-19392.32,-1.4353,6,512010,医药ETF,医药ETF
2023-11-22,2023-11-28,long,1071381.02,1.257,1.23,-29726.64,-2.2067,4,512170,医疗ETF,医疗ETF
2023-11-28,2023-11-29,long,1453442.82,0.909,0.913,5019.32,0.3798,1,588000,科创50ETF,科创50ETF
2023-11-28,2023-11-30,long,1396595.69,0.946,0.936,-14754.47,-1.1164,2,512880,证券ETF,证券ETF
2023-11-30,2023-12-04,long,756809.56,1.736,1.736,-788.29,-0.06,2,512010,医药ETF,医药ETF
2023-11-29,2023-12-05,long,1060820.94,1.248,1.203,-48516.96,-3.6636,4,512170,医疗ETF,医疗ETF
2023-12-04,2023-12-05,long,1395498.03,0.944,0.94,-6370.73,-0.4835,1,512880,证券ETF,证券ETF
2023-12-05,2023-12-06,long,1438118.62,0.904,0.889,-22345.34,-1.7183,1,588000,科创50ETF,科创50ETF
2023-12-06,2023-12-08,long,2472526.87,0.517,0.517,-766.98,-0.06,2,512800,银行ETF,银行ETF
2023-12-08,2023-12-11,long,1374911.17,0.931,0.921,-14513.01,-1.1335,1,512880,证券ETF,证券ETF
2023-12-11,2023-12-13,long,1407238.61,0.907,0.915,10488.71,0.8215,2,588000,科创50ETF,科创50ETF
2023-12-13,2023-12-14,long,2447728.95,0.523,0.518,-13003.07,-1.0154,1,512800,银行ETF,银行ETF
2023-11-15,2023-12-18,long,1535978.2,0.887,0.846,-63773.66,-4.6795,23,512100,中证1000ETF,中证1000ETF
2023-12-18,2023-12-21,long,2462582.29,0.514,0.513,-3221.3,-0.2544,3,512800,银行ETF,银行ETF
2023-12-21,2023-12-22,long,1414266.65,0.89,0.9,13383.21,1.0629,1,512760,半导体ETF,半导体ETF
2023-12-14,2023-12-27,long,1394364.43,0.911,0.87,-57913.95,-4.5578,9,588000,科创50ETF,科创50ETF
2023-12-27,2023-12-28,long,314890.12,3.996,4.001,819.0,0.0651,1,510300,沪深300ETF,沪深300ETF
2023-12-28,2023-12-29,long,1449875.62,0.871,0.891,28231.11,2.2349,1,588000,科创50ETF,科创50ETF
2023-12-29,2024-01-05,long,1076115.08,1.186,1.131,-59934.34,-4.6946,4,515030,新能源车ETF,新能源车ETF
2024-01-05,2024-01-12,long,314281.55,4.004,3.951,-17406.95,-1.3829,5,510300,沪深300ETF,沪深300ETF
2024-01-12,2024-01-23,long,1087767.58,1.15,1.065,-93183.07,-7.4469,7,515030,新能源车ETF,新能源车ETF
2024-01-23,2024-01-25,long,316436.36,3.868,3.939,21725.86,1.7745,2,510300,沪深300ETF,沪深300ETF
2023-12-05,2024-01-26,long,283855.73,4.58,4.623,11422.1,0.8783,37,518880,黄金ETF,黄金ETF
2024-01-26,2024-01-29,long,311042.77,3.997,4.0,186.91,0.015,1,510300,沪深300ETF,沪深300ETF
2024-01-25,2024-02-01,long,1418680.17,0.873,0.849,-34781.21,-2.8075,5,512880,证券ETF,证券ETF
2024-01-29,2024-02-07,long,269637.86,4.636,4.649,2754.22,0.2203,7,518880,黄金ETF,黄金ETF
2024-02-01,2024-02-28,long,319250.0,3.869,4.156,90856.16,7.3535,13,510300,沪深300ETF,沪深300ETF
2024-02-28,2024-02-29,long,1697290.82,0.766,0.723,-73741.68,-5.6702,1,512100,中证1000ETF,中证1000ETF
2024-02-29,2024-03-01,long,309201.61,4.109,4.17,18093.33,1.4237,1,510300,沪深300ETF,沪深300ETF
2024-02-07,2024-03-01,long,1457050.94,0.858,0.911,76450.44,6.1135,11,512880,证券ETF,证券ETF
2023-12-22,2024-03-05,long,2452866.42,0.517,0.575,141462.69,11.1519,45,512800,银行ETF,银行ETF
2024-03-01,2024-03-12,long,1512103.07,0.85,0.858,11322.02,0.8806,7,588000,科创50ETF,科创50ETF
2024-03-05,2024-03-13,long,731857.7,1.771,1.854,59948.29,4.6238,6,159915,创业板ETF,创业板ETF
2024-03-12,2024-03-25,long,1132854.19,1.154,1.116,-43819.93,-3.3509,9,515030,新能源车ETF,新能源车ETF
2024-03-13,2024-03-26,long,1687911.51,0.779,0.774,-9225.96,-0.7014,9,512100,中证1000ETF,中证1000ETF
2024-03-01,2024-03-27,long,1533756.09,0.838,0.81,-43703.46,-3.3993,18,512760,半导体ETF,半导体ETF
2024-03-26,2024-03-28,long,719198.09,1.782,1.74,-30966.22,-2.4155,2,159915,创业板ETF,创业板ETF
2024-03-27,2024-03-29,long,1139591.12,1.123,1.1,-26970.59,-2.1068,2,515030,新能源车ETF,新能源车ETF
2024-03-29,2024-04-01,long,2196393.41,0.579,0.581,3628.44,0.2852,1,512800,银行ETF,银行ETF
2024-04-01,2024-04-02,long,304936.37,4.209,4.252,12338.24,0.961,1,510300,沪深300ETF,沪深300ETF
2024-03-28,2024-04-11,long,1689085.39,0.743,0.755,19509.95,1.5541,8,512100,中证1000ETF,中证1000ETF
2024-04-02,2024-04-15,long,1135355.66,1.146,1.113,-38236.17,-2.9378,7,515030,新能源车ETF,新能源车ETF
2024-04-15,2024-04-29,long,314119.72,4.135,4.246,34077.5,2.6228,10,510300,沪深300ETF,沪深300ETF
2024-04-11,2024-04-29,long,2240428.47,0.583,0.598,32812.64,2.5114,12,512800,银行ETF,银行ETF
2024-04-29,2024-04-30,long,1702675.96,0.77,0.785,24745.84,1.8869,1,512100,中证1000ETF,中证1000ETF
2024-04-29,2024-05-06,long,1494937.84,0.877,0.884,9674.79,0.7377,2,512880,证券ETF,证券ETF
2024-04-30,2024-05-07,long,721175.16,1.837,1.851,9298.54,0.7017,2,159915,创业板ETF,创业板ETF
2024-03-25,2024-05-07,long,262210.77,4.964,5.278,81528.51,6.2618,26,518880,黄金ETF,黄金ETF
2024-05-07,2024-05-10,long,871117.73,1.512,1.496,-14723.98,-1.1175,3,512010,医药ETF,医药ETF
2024-05-06,2024-05-10,long,2138667.12,0.613,0.61,-7200.68,-0.5491,4,512800,银行ETF,银行ETF
2024-05-10,2024-05-13,long,706639.86,1.858,1.819,-28338.45,-2.1578,1,159915,创业板ETF,创业板ETF
2024-05-10,2024-05-13,long,1633006.04,0.804,0.78,-39968.15,-3.0433,1,512760,半导体ETF,半导体ETF
2024-05-13,2024-05-15,long,2107998.85,0.615,0.616,1329.51,0.1025,2,512800,银行ETF,银行ETF
2024-05-13,2024-05-16,long,1486719.37,0.872,0.861,-17126.86,-1.3207,3,512880,证券ETF,证券ETF
2024-05-15,2024-05-20,long,869402.18,1.5,1.472,-25118.42,-1.9255,3,512010,医药ETF,医药ETF
2024-05-16,2024-05-20,long,2070175.0,0.616,0.636,40625.94,3.1848,2,512800,银行ETF,银行ETF
2024-05-20,2024-05-22,long,1481005.9,0.869,0.866,-5213.88,-0.405,2,512880,证券ETF,证券ETF
2024-05-22,2024-05-23,long,2007916.44,0.637,0.638,1239.89,0.0969,1,512800,银行ETF,银行ETF
2024-05-20,2024-05-24,long,1629106.49,0.79,0.764,-43116.26,-3.3491,4,512100,中证1000ETF,中证1000ETF
2024-05-07,2024-05-27,long,1265254.57,1.041,0.987,-69093.53,-5.2442,14,512170,医疗ETF,医疗ETF
2024-05-27,2024-05-28,long,1632935.13,0.761,0.764,4151.74,0.334,1,512100,中证1000ETF,中证1000ETF
2024-05-28,2024-05-29,long,292078.21,4.3,4.277,-7469.35,-0.5945,1,510300,沪深300ETF,沪深300ETF
2024-05-23,2024-05-30,long,696901.29,1.837,1.772,-46053.12,-3.5962,5,159915,创业板ETF,创业板ETF
2024-05-29,2024-05-30,long,1626932.32,0.766,0.764,-4000.63,-0.3209,1,512760,半导体ETF,半导体ETF
2024-05-30,2024-06-04,long,290432.33,4.272,4.254,-5970.65,-0.4811,3,510300,沪深300ETF,沪深300ETF
2024-05-30,2024-06-12,long,232781.78,5.33,5.253,-18663.26,-1.5038,8,518880,黄金ETF,黄金ETF
2024-05-24,2024-06-13,long,1985401.62,0.634,0.607,-54345.01,-4.3161,13,512800,银行ETF,银行ETF
2024-06-13,2024-06-17,long,233441.29,5.261,5.302,8831.34,0.7189,2,518880,黄金ETF,黄金ETF
2024-06-17,2024-06-18,long,292508.21,4.206,4.218,2770.87,0.2252,1,510300,沪深300ETF,沪深300ETF
2024-06-18,2024-06-19,long,234468.02,5.283,5.301,3475.94,0.2805,1,518880,黄金ETF,黄金ETF
2024-06-19,2024-06-21,long,293175.99,4.226,4.186,-12466.9,-1.0059,2,510300,沪深300ETF,沪深300ETF
2024-06-12,2024-06-28,long,1545941.52,0.797,0.749,-74922.2,-6.079,12,588000,科创50ETF,科创50ETF
2024-06-04,2024-07-12,long,1548812.47,0.792,0.814,33327.66,2.7161,27,512760,半导体ETF,半导体ETF
2024-07-12,2024-07-15,long,290509.13,4.18,4.18,-728.6,-0.06,1,510300,沪深300ETF,沪深300ETF
2024-07-15,2024-07-16,long,1480276.11,0.828,0.828,-735.4,-0.06,1,512760,半导体ETF,半导体ETF
2024-07-16,2024-07-17,long,294496.65,4.189,4.218,7797.65,0.6319,1,510300,沪深300ETF,沪深300ETF
2024-07-17,2024-07-19,long,1451373.34,0.854,0.844,-15253.06,-1.2302,2,512760,半导体ETF,半导体ETF
2024-07-19,2024-07-22,long,293839.44,4.234,4.264,8066.07,0.6481,1,510300,沪深300ETF,沪深300ETF
2024-06-21,2024-07-22,long,229252.23,5.383,5.427,9343.63,0.7569,21,518880,黄金ETF,黄金ETF
2024-07-22,2024-07-24,long,904660.41,1.364,1.324,-36915.93,-2.9908,2,512010,医药ETF,医药ETF
2024-07-24,2024-07-29,long,221228.32,5.429,5.395,-8240.14,-0.6859,3,518880,黄金ETF,黄金ETF
2024-07-22,2024-07-30,long,1411849.88,0.874,0.802,-102363.07,-8.293,6,512760,半导体ETF,半导体ETF
2024-06-28,2024-07-31,long,1907934.81,0.62,0.638,33622.77,2.8415,23,512800,银行ETF,银行ETF
2024-07-30,2024-08-01,long,219209.62,5.379,5.501,26028.07,2.2067,2,518880,黄金ETF,黄金ETF
2024-07-31,2024-08-06,long,1456379.34,0.81,0.8,-15267.22,-1.2938,4,512760,半导体ETF,半导体ETF
2024-08-01,2024-08-06,long,1564585.32,0.779,0.747,-50783.0,-4.1653,3,588000,科创50ETF,科创50ETF
2024-08-06,2024-08-16,long,864090.09,1.34,1.316,-21426.67,-1.85,8,512010,医药ETF,医药ETF
2024-08-06,2024-08-16,long,1282259.93,0.903,0.876,-35305.36,-3.0482,8,512170,医疗ETF,医疗ETF
2024-07-29,2024-08-29,long,1485968.51,0.797,0.787,-15565.82,-1.3139,23,512880,证券ETF,证券ETF
2024-08-29,2024-09-02,long,287021.98,4.018,4.05,8490.0,0.736,2,510300,沪深300ETF,沪深300ETF
2024-09-02,2024-09-03,long,1403676.2,0.809,0.792,-24536.68,-2.1601,1,512880,证券ETF,证券ETF
2024-09-03,2024-09-04,long,280962.77,3.999,4.0,-393.26,-0.035,1,510300,沪深300ETF,沪深300ETF
2024-08-16,2024-09-05,long,1794355.49,0.639,0.615,-43739.57,-3.8136,14,512800,银行ETF,银行ETF
2024-08-16,2024-09-25,long,209806.62,5.465,5.724,53635.66,4.6764,26,518880,黄金ETF,黄金ETF
2024-09-04,2024-10-08,long,1213343.8,0.922,1.317,478455.8,42.756,17,515030,新能源车ETF,新能源车ETF
2024-09-05,2024-10-11,long,1400021.83,0.798,1.095,415011.41,37.1357,19,512880,证券ETF,证券ETF
2024-10-11,2024-10-14,long,1534137.82,1.026,0.984,-65358.87,-4.1511,1,512760,半导体ETF,半导体ETF
2024-09-25,2024-10-15,long,724857.84,1.621,2.094,342049.91,29.102,9,159915,创业板ETF,创业板ETF
2024-10-14,2024-10-16,long,1308859.64,1.127,1.067,-79393.07,-5.3807,2,512880,证券ETF,证券ETF
2024-10-16,2024-10-17,long,731541.78,2.001,2.019,12285.51,0.839,1,159915,创业板ETF,创业板ETF
2024-10-17,2024-10-22,long,1302991.2,1.097,1.134,47338.58,3.3108,3,512880,证券ETF,证券ETF
2024-10-22,2024-11-04,long,733542.33,2.158,2.081,-57415.61,-3.626,9,159915,创业板ETF,创业板ETF
2024-10-08,2024-11-06,long,1351039.95,1.14,1.054,-117078.69,-7.5993,21,588000,科创50ETF,科创50ETF
2024-10-15,2024-11-07,long,1474235.43,1.02,1.14,175952.95,11.6977,17,512760,半导体ETF,半导体ETF
2024-11-06,2024-11-08,long,267843.8,6.028,5.925,-28548.37,-1.7676,2,518880,黄金ETF,黄金ETF
2024-11-04,2024-11-13,long,1296497.83,1.159,1.277,152039.26,10.1151,7,512880,证券ETF,证券ETF
2024-11-07,2024-11-14,long,1805423.02,0.897,0.93,58589.41,3.6167,5,512100,中证1000ETF,中证1000ETF
2024-11-14,2024-11-18,long,1495607.14,1.11,1.04,-105657.17,-6.3625,2,588000,科创50ETF,科创50ETF
2024-11-08,2024-11-19,long,1386592.29,1.2,1.108,-128526.57,-7.7221,7,512760,半导体ETF,半导体ETF
2024-11-18,2024-11-28,long,1740286.92,0.884,0.88,-7882.11,-0.5122,8,512100,中证1000ETF,中证1000ETF
2024-11-28,2024-11-29,long,1473075.69,1.037,1.031,-9752.35,-0.6382,1,588000,科创50ETF,科创50ETF
2024-11-29,2024-12-02,long,2168679.32,0.697,0.697,-906.94,-0.06,1,512800,银行ETF,银行ETF
2024-11-19,2024-12-02,long,1251594.16,1.205,1.208,2848.75,0.1888,9,512880,证券ETF,证券ETF
2024-12-02,2024-12-04,long,1372275.96,1.118,1.136,23773.03,1.5491,2,512760,半导体ETF,半导体ETF
2024-12-04,2024-12-05,long,1690367.43,0.905,0.891,-24575.91,-1.606,1,512100,中证1000ETF,中证1000ETF
2024-11-13,2024-12-05,long,1238965.4,1.343,1.259,-105040.23,-6.3109,16,515030,新能源车ETF,新能源车ETF
2024-12-02,2024-12-06,long,1447362.76,1.06,1.056,-6708.24,-0.4371,4,588000,科创50ETF,科创50ETF
2024-12-06,2024-12-10,long,1673564.99,0.904,0.938,55976.4,3.6988,2,512100,中证1000ETF,中证1000ETF
2024-12-10,2024-12-12,long,314059.44,4.848,4.746,-32937.99,-2.1627,2,510300,沪深300ETF,沪深300ETF
2024-12-05,2024-12-23,long,254663.16,5.937,5.919,-5489.72,-0.363,12,518880,黄金ETF,黄金ETF
2024-12-12,2024-12-24,long,1649894.9,0.928,0.878,-83388.66,-5.4447,8,512100,中证1000ETF,中证1000ETF
2024-12-24,2024-12-30,long,1414920.15,1.056,1.07,18906.45,1.265,4,588000,科创50ETF,科创50ETF
2024-12-30,2025-01-02,long,322298.99,4.735,4.689,-15736.96,-1.0309,2,510300,沪深300ETF,沪深300ETF
2024-12-23,2025-01-03,long,1298749.07,1.16,1.076,-109966.12,-7.297,8,512760,半导体ETF,半导体ETF
2025-01-03,2025-01-08,long,321536.25,4.578,4.539,-13419.35,-0.9114,3,510300,沪深300ETF,沪深300ETF
2025-01-08,2025-01-21,long,1373125.62,1.074,1.124,67750.84,4.5927,9,512760,半导体ETF,半导体ETF
2025-01-21,2025-01-23,long,1234252.34,1.216,1.2,-20642.62,-1.375,2,515030,新能源车ETF,新能源车ETF
2025-01-23,2025-01-24,long,1303830.21,1.142,1.112,-39996.56,-2.6854,1,512760,半导体ETF,半导体ETF
2024-12-05,2025-02-07,long,2150690.19,0.703,0.74,78644.5,5.2,39,512800,银行ETF,银行ETF
2025-01-02,2025-02-10,long,251480.09,5.975,6.46,121029.7,8.0523,21,518880,黄金ETF,黄金ETF
2025-02-07,2025-02-14,long,1317746.86,1.17,1.174,4344.35,0.2817,5,512760,半导体ETF,半导体ETF
2025-02-14,2025-02-17,long,236509.95,6.599,6.477,-29782.0,-1.9076,1,518880,黄金ETF,黄金ETF
2025-01-24,2025-02-18,long,1262375.96,1.184,1.284,125302.93,8.3809,11,515030,新能源车ETF,新能源车ETF
2025-02-18,2025-02-19,long,726352.19,2.178,2.136,-31446.84,-1.9872,1,159915,创业板ETF,创业板ETF
2025-02-10,2025-02-24,long,1733789.16,0.896,0.942,78798.29,5.0709,10,512100,中证1000ETF,中证1000ETF
2025-02-19,2025-02-24,long,1207236.35,1.281,1.349,81139.56,5.2452,3,515030,新能源车ETF,新能源车ETF
2025-02-17,2025-02-28,long,1477637.9,1.065,1.05,-23102.13,-1.4676,9,512170,医疗ETF,医疗ETF
2025-02-24,2025-03-04,long,1276992.25,1.27,1.196,-95442.15,-5.8833,6,512760,半导体ETF,半导体ETF
2025-03-04,2025-03-05,long,1512708.8,1.029,1.047,26286.64,1.6882,1,512170,医疗ETF,医疗ETF
2025-02-24,2025-03-06,long,1404138.66,1.155,1.157,1834.37,0.1131,8,588000,科创50ETF,科创50ETF
2025-02-28,2025-03-07,long,1198294.34,1.354,1.357,2620.31,0.1615,5,515030,新能源车ETF,新能源车ETF
2025-03-06,2025-03-11,long,1504887.43,1.041,1.035,-9966.57,-0.636,3,512170,医疗ETF,医疗ETF
2025-03-05,2025-03-13,long,1252649.51,1.248,1.25,1566.56,0.1002,6,512760,半导体ETF,半导体ETF
2025-03-11,2025-03-19,long,1189349.37,1.329,1.347,20453.48,1.2936,6,515030,新能源车ETF,新能源车ETF
2025-03-19,2025-03-20,long,1270954.01,1.236,1.224,-16189.41,-1.0303,1,512760,半导体ETF,半导体ETF
2025-03-20,2025-03-21,long,1047093.53,1.484,1.46,-26055.04,-1.6763,1,512010,医药ETF,医药ETF
2025-03-07,2025-03-21,long,1364389.42,1.174,1.115,-81435.9,-5.0825,10,588000,科创50ETF,科创50ETF
2025-03-21,2025-03-24,long,1147895.51,1.342,1.305,-43383.68,-2.8154,1,515030,新能源车ETF,新能源车ETF
2025-03-13,2025-03-25,long,1636454.01,0.957,0.926,-51654.51,-3.2973,8,512100,中证1000ETF,中证1000ETF
2025-03-25,2025-03-28,long,321849.22,4.697,4.696,-1228.79,-0.0813,3,510300,沪深300ETF,沪深300ETF
2025-03-28,2025-04-17,long,1035174.07,1.46,1.384,-79556.44,-5.2623,13,512010,医药ETF,医药ETF
2025-04-17,2025-04-18,long,340995.67,4.511,4.526,4190.46,0.2723,1,510300,沪深300ETF,沪深300ETF
2025-04-18,2025-04-21,long,1325879.41,1.164,1.162,-3576.96,-0.2317,1,512760,半导体ETF,半导体ETF
2025-04-21,2025-04-22,long,340690.66,4.534,4.544,2479.07,0.1604,1,510300,沪深300ETF,沪深300ETF
2025-04-22,2025-04-23,long,1322808.04,1.17,1.168,-3573.43,-0.2308,1,512760,半导体ETF,半导体ETF
2025-04-23,2025-04-24,long,1113443.76,1.408,1.408,-940.64,-0.06,1,512010,医药ETF,医药ETF
2025-03-24,2025-05-07,long,1990193.34,0.759,0.763,7052.05,0.4667,28,512800,银行ETF,银行ETF
2025-03-21,2025-05-09,long,226274.35,6.808,7.502,156063.0,10.1278,31,518880,黄金ETF,黄金ETF
2025-04-24,2025-05-12,long,1311489.78,1.168,1.164,-6163.48,-0.4022,9,512760,半导体ETF,半导体ETF
2025-05-07,2025-05-12,long,1412068.34,1.095,1.061,-48923.65,-3.1631,3,588000,科创50ETF,科创50ETF
2025-05-12,2025-05-14,long,1689147.57,0.895,0.899,5847.49,0.3867,2,512100,中证1000ETF,中证1000ETF
2025-05-14,2025-05-20,long,1920990.32,0.801,0.8,-2843.64,-0.1848,4,512800,银行ETF,银行ETF
2025-05-20,2025-05-21,long,1714959.93,0.89,0.897,11085.33,0.7261,1,512100,中证1000ETF,中证1000ETF
2025-05-09,2025-05-23,long,768781.12,2.0,2.015,10605.72,0.6896,10,159915,创业板ETF,创业板ETF
2025-05-23,2025-05-26,long,1890434.26,0.815,0.805,-19823.09,-1.2862,1,512800,银行ETF,银行ETF
2025-05-26,2025-05-27,long,771690.12,1.99,1.976,-11721.82,-0.7631,1,159915,创业板ETF,创业板ETF
2025-05-12,2025-05-27,long,1221152.73,1.238,1.224,-17998.08,-1.1902,11,515030,新能源车ETF,新能源车ETF
2025-05-27,2025-05-30,long,1889157.95,0.801,0.801,-907.93,-0.06,3,512800,银行ETF,银行ETF
2025-05-30,2025-06-03,long,774688.99,1.98,1.961,-15635.01,-1.019,1,159915,创业板ETF,创业板ETF
2025-05-27,2025-06-12,long,1561625.92,0.969,1.002,50610.27,3.3435,11,512170,医疗ETF,医疗ETF
2025-06-03,2025-06-13,long,1894896.07,0.807,0.831,44546.35,2.9122,8,512800,银行ETF,银行ETF
2025-06-12,2025-06-13,long,1439057.81,1.083,1.082,-2373.73,-0.1523,1,512880,证券ETF,证券ETF
2025-06-13,2025-06-17,long,1553711.64,1.008,0.99,-28898.1,-1.8446,2,512170,医疗ETF,医疗ETF
2025-05-21,2025-06-18,long,1047616.64,1.468,1.468,-922.74,-0.06,19,512010,医药ETF,医药ETF
2025-06-13,2025-06-24,long,205638.31,7.616,7.431,-38971.36,-2.4876,7,518880,黄金ETF,黄金ETF
2025-06-24,2025-06-25,long,1717563.94,0.894,0.911,28268.53,1.8404,1,512100,中证1000ETF,中证1000ETF
2025-06-18,2025-07-24,long,1400218.57,1.094,1.194,139060.75,9.0753,26,512880,证券ETF,证券ETF
2025-06-25,2025-07-29,long,760572.02,2.05,2.338,218043.53,13.9804,24,159915,创业板ETF,创业板ETF
2025-06-17,2025-08-05,long,1852989.96,0.835,1.714,1627361.19,105.1463,35,512800,银行ETF,银行ETF
2025-08-05,2025-08-08,long,974504.8,2.326,2.314,-13050.57,-0.5756,3,159915,创业板ETF,创业板ETF
2025-08-08,2025-08-11,long,2046169.92,1.109,1.096,-27953.75,-1.2315,1,588000,科创50ETF,科创50ETF
2025-07-29,2025-08-12,long,1368704.54,1.66,1.636,-34202.28,-1.5049,10,512010,医药ETF,医药ETF
2025-08-11,2025-08-14,long,2230013.86,1.009,1.043,74447.67,3.3077,3,512100,中证1000ETF,中证1000ETF
2025-08-14,2025-08-15,long,1396027.3,1.676,1.652,-34898.45,-1.4911,1,512010,医药ETF,医药ETF
2025-07-24,2025-08-18,long,2110747.98,1.059,1.14,169578.13,7.5842,17,512170,医疗ETF,医疗ETF
2025-08-18,2025-08-19,long,1798477.09,1.309,1.307,-5008.4,-0.2127,1,512880,证券ETF,证券ETF
2025-08-15,2025-09-08,long,1876099.01,1.234,1.412,332456.38,14.356,16,512760,半导体ETF,半导体ETF
2025-08-12,2025-09-15,long,964549.88,2.358,3.006,623476.17,27.4045,24,159915,创业板ETF,创业板ETF
2025-09-15,2025-09-18,long,1776098.61,1.57,1.58,16082.57,0.5766,3,512760,半导体ETF,半导体ETF
2025-09-18,2025-09-19,long,925705.22,3.115,3.067,-46150.66,-1.6,1,159915,创业板ETF,创业板ETF
2025-08-19,2025-09-22,long,2034956.64,1.181,1.426,496972.84,20.6727,24,588000,科创50ETF,科创50ETF
2025-09-22,2025-10-10,long,923503.42,3.068,3.201,121089.12,4.2725,8,159915,创业板ETF,创业板ETF
2025-09-08,2025-10-15,long,1660718.16,1.625,1.748,202587.85,7.5047,21,515030,新能源车ETF,新能源车ETF
2025-10-10,2025-10-20,long,1995161.88,1.585,1.456,-259196.07,-8.1939,6,588000,科创50ETF,科创50ETF
2025-10-20,2025-10-23,long,1640926.57,1.747,1.739,-14843.49,-0.5176,3,515030,新能源车ETF,新能源车ETF
2025-10-23,2025-10-24,long,1957477.91,1.465,1.492,51115.42,1.7819,1,588000,科创50ETF,科创50ETF
2025-10-24,2025-10-27,long,1711746.38,1.662,1.652,-18819.28,-0.6613,1,512800,银行ETF,银行ETF
2025-10-27,2025-10-29,long,1844411.41,1.562,1.541,-40449.6,-1.4036,2,588000,科创50ETF,科创50ETF
2025-09-19,2025-10-30,long,1789614.4,1.6,1.736,241596.51,8.4349,23,512760,半导体ETF,半导体ETF
2025-10-30,2025-10-31,long,883992.75,3.296,3.235,-55655.56,-1.9096,1,159915,创业板ETF,创业板ETF
2025-10-31,2025-11-03,long,2280139.73,1.272,1.251,-49608.77,-1.7099,1,512880,证券ETF,证券ETF
